"id_cliente","saldo_promedio","tipo_cuenta","total_depositos"
90002,"827695.440000000000","Ahorro","2"
90011,"523278.980000000000","Ahorro","3"
90029,"853236.570000000000","Ahorro","2"
90052,"734608.880000000000","Ahorro","3"
90116,"681040.630000000000","Ahorro","2"
90216,"662913.940000000000","Ahorro","2"
90261,"955940.530000000000","Ahorro","2"
90283,"926906.300000000000","Ahorro","2"
90336,"766396.890000000000","Ahorro","2"
90666,"75407.890000000000","Ahorro","2"
90669,"548186.500000000000","Ahorro","2"
90754,"609982.620000000000","Ahorro","2"
90878,"49877.050000000000","Ahorro","2"
90927,"510812.760000000000","Ahorro","2"
90989,"288911.120000000000","Ahorro","2"
91018,"283379.580000000000","Ahorro","2"
91044,"338266.440000000000","Ahorro","2"
91102,"316248.590000000000","Ahorro","2"
91116,"631633.160000000000","Ahorro","2"
91151,"452790.600000000000","Ahorro","2"
91206,"733986.400000000000","Ahorro","3"
91298,"898771.400000000000","Ahorro","2"
91569,"65178.860000000000","Ahorro","2"
91751,"432403.950000000000","Ahorro","3"
91935,"570075.790000000000","Ahorro","2"
92033,"565062.340000000000","Ahorro","2"
92072,"609094.110000000000","Ahorro","2"
92121,"550153.730000000000","Ahorro","3"
92214,"433959.040000000000","Ahorro","2"
92215,"685165.300000000000","Ahorro","2"
92370,"568276.900000000000","Ahorro","2"
92422,"778041.710000000000","Ahorro","2"
92491,"705048.300000000000","Ahorro","2"
92524,"337575.590000000000","Ahorro","2"
92672,"964050.930000000000","Ahorro","2"
92723,"432164.460000000000","Ahorro","3"
92863,"462859.850000000000","Ahorro","2"
92888,"274140.010000000000","Ahorro","2"
93050,"924478.290000000000","Ahorro","2"
93062,"349058.520000000000","Ahorro","2"
93081,"174600.490000000000","Ahorro","2"
93325,"182760.850000000000","Ahorro","2"
93368,"104516.430000000000","Ahorro","2"
93564,"196942.930000000000","Ahorro","2"
93566,"884926.430000000000","Ahorro","2"
93804,"382179.220000000000","Ahorro","2"
93838,"735277.870000000000","Ahorro","2"
93920,"910442.320000000000","Ahorro","2"
93937,"124466.220000000000","Ahorro","2"
93942,"100884.020000000000","Ahorro","2"
93974,"828437.650000000000","Ahorro","2"
94071,"770014.650000000000","Ahorro","2"
94133,"228470.840000000000","Ahorro","2"
94146,"42039.750000000000","Ahorro","3"
94194,"565873.050000000000","Ahorro","2"
94248,"355671.990000000000","Ahorro","2"
94262,"869779.240000000000","Ahorro","3"
94303,"981723.720000000000","Ahorro","2"
94345,"597156.340000000000","Ahorro","2"
94369,"452456.260000000000","Ahorro","2"
94411,"102393.840000000000","Ahorro","2"
94454,"52350.980000000000","Ahorro","2"
94697,"808673.020000000000","Ahorro","2"
94896,"251679.840000000000","Ahorro","2"
94922,"755828.370000000000","Ahorro","2"
94924,"738294.750000000000","Ahorro","2"
94946,"510856.540000000000","Ahorro","2"
95016,"16930.190000000000","Ahorro","2"
95022,"671425.810000000000","Ahorro","2"
95084,"140570.390000000000","Ahorro","2"
95347,"214707.920000000000","Ahorro","2"
95391,"65603.510000000000","Ahorro","2"
95392,"368736.360000000000","Ahorro","2"
95675,"241833.360000000000","Ahorro","2"
95809,"267095.090000000000","Ahorro","2"
95817,"740514.030000000000","Ahorro","2"
95884,"110961.800000000000","Ahorro","2"
96084,"981103.040000000000","Ahorro","2"
96090,"706947.670000000000","Ahorro","2"
96140,"905137.600000000000","Ahorro","2"
96159,"852842.430000000000","Ahorro","2"
96237,"186512.160000000000","Ahorro","2"
96264,"642249.760000000000","Ahorro","2"
96417,"866674.400000000000","Ahorro","2"
96716,"414376.670000000000","Ahorro","2"
96725,"315180.330000000000","Ahorro","2"
96889,"183891.260000000000","Ahorro","2"
96912,"163992.030000000000","Ahorro","2"
97068,"965963.400000000000","Ahorro","2"
97205,"453842.450000000000","Ahorro","2"
97229,"543482.860000000000","Ahorro","2"
97380,"42090.450000000000","Ahorro","2"
97393,"51796.040000000000","Ahorro","2"
97427,"676647.760000000000","Ahorro","2"
97487,"408599.520000000000","Ahorro","2"
97492,"561043.360000000000","Ahorro","2"
97581,"232632.890000000000","Ahorro","2"
97599,"496261.080000000000","Ahorro","2"
97868,"989236.610000000000","Ahorro","2"
97880,"364746.750000000000","Ahorro","2"
98047,"487437.280000000000","Ahorro","2"
98302,"493751.150000000000","Ahorro","2"
98493,"508950.230000000000","Ahorro","2"
98551,"383469.270000000000","Ahorro","2"
98582,"230569.910000000000","Ahorro","2"
98586,"409421.620000000000","Ahorro","3"
98631,"598292.630000000000","Ahorro","3"
98648,"213311.760000000000","Ahorro","2"
98784,"25799.160000000000","Ahorro","2"
98813,"962008.080000000000","Ahorro","2"
98842,"324007.070000000000","Ahorro","2"
98861,"104796.770000000000","Ahorro","2"
98897,"535975.950000000000","Ahorro","2"
99225,"320392.490000000000","Ahorro","2"
99226,"733652.400000000000","Ahorro","2"
99333,"96526.090000000000","Ahorro","2"
99373,"779810.040000000000","Ahorro","2"
99401,"646067.680000000000","Ahorro","2"
99462,"86657.010000000000","Ahorro","2"
99678,"763773.940000000000","Ahorro","2"
99688,"128043.000000000000","Ahorro","2"
99755,"910694.360000000000","Ahorro","2"
99870,"223146.870000000000","Ahorro","2"
99887,"533578.180000000000","Ahorro","3"
99926,"866490.190000000000","Ahorro","2"
99944,"586498.210000000000","Ahorro","2"
99996,"684267.450000000000","Ahorro","3"
99997,"843005.990000000000","Ahorro","2"
